Time,M,B,A
6.256,0.0009064570074547417,0.008911963734429344,49.089435623173884
6.257000000000001,0.0009061914717917826,0.008911800523341664,49.089435623173884
6.258,0.0009059260544780666,0.008911637315242972,49.089435623173884
6.259,0.0009056607554608455,0.008911474110133214,49.089435623173884
6.26,0.0009053955746873946,0.008911310908012336,49.089435623173884
6.261,0.0009051305121050126,0.008911147708880282,49.089435623173884
6.2620000000000005,0.0009048655676610217,0.008910984512736997,49.089435623173884
6.263,0.0009046007413027677,0.008910821319582428,49.089435623173884
6.264,0.0009043360329776198,0.008910658129416518,49.089435623173884
6.265000000000001,0.0009040714426329706,0.008910494942239213,49.089435623173884
6.266,0.0009038069702162363,0.00891033175805046,49.089435623173884
6.267,0.0009035426156748563,0.008910168576850203,49.089435623173884
6.268,0.0009032783789562935,0.008910005398638387,49.089435623173884
6.269,0.0009030142600080345,0.008909842223414956,49.089435623173884
6.2700000000000005,0.0009027502587775889,0.008909679051179857,49.089435623173884
6.271,0.00090248637521249,0.008909515881933037,49.089435623173884
6.272,0.0009022226092602942,0.008909352715674439,49.089435623173884
6.273,0.0009019589608685814,0.008909189552404008,49.089435623173884
6.274,0.0009016954299849552,0.00890902639212169,49.089435623173884
6.275,0.000901432016557042,0.008908863234827431,49.089435623173884
6.276,0.0009011687205324918,0.008908700080521175,49.089435623173884
6.277,0.000900905541858978,0.008908536929202869,49.089435623173884
6.2780000000000005,0.0009006424804841971,0.008908373780872456,49.089435623173884
6.279,0.0009003795363558692,0.008908210635529884,49.089435623173884
6.28,0.0009001167094217376,0.008908047493175095,49.089435623173884
6.281,0.0008998539996295686,0.008907884353808038,49.089435623173884
6.282,0.0008995914069271523,0.008907721217428655,49.089435623173884
6.283,0.0008993289312623017,0.008907558084036893,49.089435623173884
6.284,0.0008990665725828531,0.008907394953632698,49.089435623173884
6.285,0.0008988043308366662,0.008907231826216014,49.089435623173884
6.2860000000000005,0.0008985422059716238,0.008907068701786787,49.089435623173884
6.287,0.000898280197935632,0.008906905580344963,49.089435623173884
6.288,0.00089801830667662,0.008906742461890485,49.089435623173884
6.289,0.0008977565321425404,0.0089065793464233,49.089435623173884
6.29,0.0008974948742813689,0.008906416233943351,49.089435623173884
6.291,0.0008972333330411043,0.008906253124450586,49.089435623173884
6.292,0.0008969719083697688,0.008906090017944951,49.089435623173884
6.293,0.0008967106002154075,0.00890592691442639,49.089435623173884
6.2940000000000005,0.0008964494085260889,0.008905763813894848,49.089435623173884
6.295,0.0008961883332499045,0.00890560071635027,49.089435623173884
6.296,0.0008959273743349689,0.008905437621792602,49.089435623173884
6.297,0.0008956665317294199,0.00890527453022179,49.089435623173884
6.298,0.0008954058053814184,0.008905111441637777,49.089435623173884
6.299,0.0008951451952391485,0.00890494835604051,49.089435623173884
6.3,0.0008948847012508173,0.008904785273429935,49.089435623173884
6.301,0.0008946243233646548,0.008904622193805996,49.089435623173884
6.3020000000000005,0.0008943640615289145,0.00890445911716864,49.089435623173884
6.303,0.0008941039156918726,0.00890429604351781,49.089435623173884
6.304,0.0008938438858018285,0.008904132972853453,49.089435623173884
6.305,0.0008935839718071047,0.008903969905175512,49.089435623173884
6.306,0.0008933241736560466,0.008903806840483934,49.089435623173884
6.307,0.0008930644912970226,0.008903643778778666,49.089435623173884
6.308,0.0008928049246784244,0.008903480720059651,49.089435623173884
6.309,0.0008925454737486663,0.008903317664326836,49.089435623173884
6.3100000000000005,0.0008922861384561859,0.008903154611580165,49.089435623173884
6.311,0.0008920269187494436,0.008902991561819583,49.089435623173884
6.312,0.0008917678145769229,0.008902828515045036,49.089435623173884
6.313,0.0008915088258871301,0.00890266547125647,49.089435623173884
6.314,0.0008912499526285946,0.00890250243045383,49.089435623173884
6.315,0.0008909911947498687,0.00890233939263706,49.089435623173884
6.316,0.0008907325521995276,0.008902176357806107,49.089435623173884
6.317,0.0008904740249261696,0.008902013325960917,49.089435623173884
6.3180000000000005,0.0008902156128784154,0.008901850297101433,49.089435623173884
6.319,0.0008899573160049092,0.008901687271227601,49.089435623173884
6.32,0.0008896991342543179,0.008901524248339367,49.089435623173884
6.321,0.0008894410675753311,0.008901361228436676,49.089435623173884
6.322,0.0008891831159166613,0.008901198211519473,49.089435623173884
6.323,0.0008889252792270442,0.008901035197587705,49.089435623173884
6.324,0.0008886675574552379,0.008900872186641316,49.089435623173884
6.325,0.0008884099505500235,0.00890070917868025,49.089435623173884
6.3260000000000005,0.000888152458460205,0.008900546173704456,49.089435623173884
6.327,0.0008878950811346093,0.008900383171713875,49.089435623173884
6.328,0.0008876378185220859,0.008900220172708456,49.089435623173884
6.329,0.0008873806705715072,0.008900057176688143,49.089435623173884
6.33,0.0008871236372317683,0.008899894183652881,49.089435623173884
6.331,0.0008868667184517873,0.008899731193602616,49.089435623173884
6.332,0.0008866099141805047,0.008899568206537293,49.089435623173884
6.333,0.0008863532243668842,0.008899405222456856,49.089435623173884
6.3340000000000005,0.0008860966489599119,0.008899242241361252,49.089435623173884
6.335,0.0008858401879085967,0.008899079263250426,49.089435623173884
6.336,0.0008855838411619704,0.008898916288124323,49.089435623173884
6.337,0.0008853276086690873,0.00889875331598289,49.089435623173884
6.338,0.0008850714903790247,0.008898590346826071,49.089435623173884
6.339,0.0008848154862408823,0.008898427380653811,49.089435623173884
6.34,0.0008845595962037825,0.008898264417466056,49.089435623173884
6.341,0.0008843038202168705,0.00889810145726275,49.089435623173884
6.3420000000000005,0.0008840481582293142,0.00889793850004384,49.089435623173884
6.343,0.0008837926101903041,0.008897775545809273,49.089435623173884
6.344,0.0008835371760490533,0.00889761259455899,49.089435623173884
6.345,0.0008832818557547975,0.00889744964629294,49.089435623173884
